"","PopNumber","PopName","Year","ML","ShelfNumber","ShelfPlacement","CorollaWidth","CorollaLength","Stress","measurementWave","Nectar","ID","ASD","cw_adj","cl_adj","asd_adj","brix_adj","normCW","normCL","normASD","normBrix","facYear","PopulationName","State","FieldType","Lat","Long","NumberIndsED50"
"940","14","HareRd",2003,"12",12,24,NA,NA,0,2,3.6,"12.24",NA,NA,NA,NA,1.20619598159165,NA,NA,NA,0.510479971275158,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"941","14","HareRd",2003,"10",1,5,36.19,46.14,0,1,NA,"1.5",4.32,0.784994481730263,0.916281270608676,-8.04698109744908,NA,-1.37710487179596,-0.0496429940432353,1.85190539668225,NA,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"942","14","HareRd",2003,"5",16,13,NA,NA,0,2,0.9,"16.13",NA,NA,NA,NA,0.301548995397912,NA,NA,NA,-1.35355185119078,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"943","14","HareRoad",2012,"37",12,13,32.67,43.69,1,1,NA,"12.13",2.67,0.705822067659405,0.864245132502302,-3.85378640776699,NA,-2.77573052660386,-1.0014978776948,1.41031923638136,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"944","14","HareRoad",2012,"8",18,18,43.25,39.24,0,1,NA,"18.18",-2.9,0.934398666246381,0.776218333700855,4.18576051779935,NA,0.0259515924811851,-1.71702849813829,-0.932127663618801,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"945","14","HareRd",2003,"8",8,18,56.81,61.4,0,1,7.8,"8.18",-0.440000000000005,1.23226130166058,1.21932531459412,0.819599926592044,2.61342462678191,1.52358657820106,0.641391199883153,0.063840938984712,1.82054061549306,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"946","14","HareRd",2003,"5",9,18,43.04,41.77,0,2,1.1,"9.18",0.0500000000000007,0.93357730018432,0.829498670856619,-0.0931363552945508,0.368559883264115,-0.443820353742925,-0.623849505247335,0.198869878908001,-0.977527222045102,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"947","14","HareRd",2003,"8",14,7,33.79,44.62,0,2,1.2,"14.7",4.48,0.732936267965338,0.886096018521004,-8.34501743439163,0.402065327197216,-1.695862011967,-0.212853320839482,1.89970941298753,-0.84701829412646,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"948","14","HareRoad",2012,"37",9,12,NA,NA,0,2,7,"9.12",NA,NA,NA,NA,2.17106207820801,NA,NA,NA,1.38804462548751,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"949","14","HareRoad",2012,"30",3,20,42.19,54.63,0,2,3.8,"3.20",1.02,0.911497797200804,1.08065258843215,-1.47223300970873,1.17857655674149,-0.0976890588379566,0.615983210709228,0.645374377137649,0.4844219837683,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"950","14","HareRoad",2012,"9",5,4,47.8,57.97,0,2,9,"5.4",-2.68,1.03269956639484,1.14672214079099,3.86822006472492,2.79136552912459,0.397191621505122,1.07676214634741,-0.835231381293271,2.00696784947981,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"951","14","HareRoad",2012,"14",15,24,45.87,50.03,0,1,NA,"15.24",0.169999999999998,0.991002701057144,0.989658594165489,-0.245372168284787,NA,0.265726156450863,-0.0423412267531303,0.273129900157203,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"952","14","HareRd",2003,"6",3,18,44.33,56.76,0,2,2.6,"3.18",-6.55,0.961558590082967,1.12718086085281,12.200862543586,0.871141542260635,-0.264436692193876,0.535037878762379,-2.24714844275362,0.00209935520592276,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"953","14","HareRoad",2012,"37",12,13,48.21,51.7,0,2,3.2,"12.13",0.800000000000001,1.04155744970493,1.02269337034491,-1.15469255663431,0.99248552146652,0.421284419065815,0.200026140169585,0.533882226731796,0.328830311646456,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"954","14","HareRoad",2012,"33",7,7,39.4,52.85,0,2,2,"7.7",4.79,0.851220981505373,1.04544186891157,-6.9137216828479,0.620303450916575,-0.52696209374967,0.364656510472213,2.08170736199188,-0.437102468686399,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"955","14","HareRd",2003,"5",9,18,NA,NA,0,2,1.1,"9.18",NA,NA,NA,NA,0.368559883264115,NA,NA,NA,-0.977527222045102,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"956","14","HareRd",2003,"12",3,16,56.35,59.76,0,1,NA,"3.16",-1.96,1.22228347735563,1.186757016289,3.65094512754634,NA,1.4561052909599,0.609267580463053,-0.49953067416657,NA,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"957","14","HareRoad",2012,"8",10,23,46.98,50.75,0,2,1.2,"10.23",1.27,1.01498379977468,1.00390113239853,-1.83307443365696,0.372182070549945,0.345193167573164,0.0626409697593489,0.775630620805891,-0.995600185841957,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"958","14","HareRd",2003,"5",9,19,43,40.03,0,2,3,"9.19",1.42,0.932709663288238,0.794944500703626,-2.6450724903652,1.00516331799304,-0.449365053879717,-0.967918361971178,0.747363773409288,0.173006184801235,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"959","14","HareRoad",2012,"30",3,15,46.6,55.83,0,1,4,"3.15",0.619999999999997,1.00677405426778,1.10439015215389,-0.894886731391582,1.24060690183315,0.319233355631223,0.783112550889929,0.441027863778871,0.566597528777993,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"960","14","HareRd",2003,"7",4,5,39.1,53.57,0,2,2.2,"4.5",2.13,0.848115065920235,1.06383154890565,-3.96760873554781,0.73711976652823,-0.984725150195812,0.426013142224473,1.03537758223977,-0.16661665030016,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"961","14","HareRoad",2012,"8",18,18,44.48,52.92,0,1,NA,"18.18",1.14,0.960972316176624,1.04682656012868,-1.64543689320388,NA,0.148842692205993,0.37461937847564,0.711408567885319,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"962","14","HareRoad",2012,"14",18,1,37.65,50.04,0,2,1.4,"18.1",-1.77,0.813412942986734,0.989856407196503,2.5547572815534,0.434212415641602,-0.901748300728329,-0.0408779865822303,-0.441027863778871,-0.823024911500284,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"963","14","HareRd",2003,"10",17,1,34.52,49.07,0,2,1,"17.1",-2.45,0.748770641318836,0.97446731575136,4.56368140943292,0.335054439331014,-1.59938698822747,0.188927806555088,-0.691380006533952,-1.15136710817293,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"964","14","HareRoad",2012,"35",3,1,44.94,52.71,0,1,NA,"3.1",1.73,0.970910429158667,1.04267248647737,-2.49702265372168,NA,0.189887495309909,0.344710960990389,0.967421566101701,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"965","14","HareRoad",2012,"9",15,6,49.19,60.21,0,2,2,"15.6",-3.24,1.06272995127536,1.19103225973824,4.67650485436894,0.620303450916575,0.474235653017395,1.37838420237575,-1.11564530546632,-0.437102468686399,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"966","14","HareRoad",2012,"30",3,24,47.88,60.07,0,2,0,"3.24",0.850000000000001,1.03442793386998,1.18826287730404,-1.22686084142395,0,0.401988196217831,1.35969895016153,0.555613155296661,-2.42207656407727,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"967","14","HareRoad",2012,"14",18,16,53.66,50.3,0,1,NA,"18.16",-0.710000000000001,1.15930248394869,0.99499954600288,1.02478964401295,NA,0.651694375264778,-0.00288493047754195,0,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"968","14","HareRd",2003,"8",13,18,41.19,39.26,0,2,1.6,"13.18",1.46,0.893449093740523,0.779653287475003,-2.71958157460085,0.536087102929622,-0.699134317024712,-1.15021958173709,0.774857876595335,-0.546693071878891,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"969","14","HareRoad",2012,"35",14,3,44.5,56.76,0,2,2.2,"14.3",-6.78,0.961404408045409,1.12278676403824,9.78601941747572,0.682333796008233,0.150679357809064,0.911405948815703,-2.23509578134456,-0.214384903089873,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"970","14","HareRoad",2012,"8",18,18,43.89,49.61,0,1,NA,"18.18",2.74,0.948225606047483,0.98135044686288,-3.95482200647249,NA,0.0924131811746733,-0.103929915856389,1.4683727863385,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"971","14","HareRd",2003,"7",4,7,NA,NA,0,2,1.2,"4.7",NA,NA,NA,NA,0.402065327197216,NA,NA,NA,-0.84701829412646,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"972","14","HareRoad",2012,"37",16,19,41.82,44.75,0,2,0.6,"16.19",1.13,0.903504097628292,0.885213313789838,-1.63100323624595,0.186091035274972,-0.145291930321234,-0.836508166616615,0.704188493006182,-1.52787647586593,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"973","14","HareRoad",2012,"8",18,18,38.42,45.16,0,1,NA,"18.18",-2.14,0.830048479934935,0.893323648061432,3.08880258899676,NA,-0.724513942662463,-0.773216205644731,-0.57982463207864,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"974","14","HareRd",2003,"6",10,3,50.38,49.57,0,1,3,"10.3",-0.98,1.09278867061538,0.984396674990726,1.82547256377317,1.00516331799304,0.590920598226392,0.221788430425792,-0.0927421953757524,0.173006184801235,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"975","14","HareRd",2003,"8",2,18,45.27,48.83,0,2,4.4,"2.18",1.5,0.981948057140896,0.969701223316464,-2.79409065883648,1.47423953305646,-0.133039563818693,0.172442789867166,0.802950606653823,0.859101069870442,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"976","14","HareRoad",2012,"9",5,4,NA,NA,0,2,10,"5.4",NA,NA,NA,NA,3.10151725458287,NA,NA,NA,2.222721756659,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"977","14","HareRd",2003,"10",4,24,45.57,39.2,0,1,9.4,"4.24",1.94,0.988455333861511,0.778461764366279,-3.61369058542852,3.14951172971153,-0.0909848322574676,-1.16531761981199,0.967421566101701,2.23946573900054,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"978","14","HareRoad",2012,"30",17,15,47.85,47.16,0,2,8.2,"17.15",2.93,1.0337797960668,0.93288625426433,-4.22906148867313,2.54324414875796,0.400194998916835,-0.46851431784656,1.58879083407102,1.80555642513518,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"979","14","HareRoad",2012,"35",3,1,45.62,50.39,1,1,1.4,"3.1",2.54,0.985601552697338,0.99677986328201,-3.66614886731391,0.434212415641602,0.246225801940146,0.0102436251061124,1.3022670477981,-0.823024911500284,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"980","14","HareRd",2003,"6",10,3,54.12,48.68,0,2,3.4,"10.3",-2.24,1.17391272039906,0.966722415544655,4.17250871719582,1.13918509372545,1.13059480708801,0.16189522217631,-0.600099290072309,0.43533872103411,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"981","14","HareRoad",2012,"37",6,17,41.61,54.82,0,1,NA,"6.17",1.36,0.898967133006055,1.08441103602143,-1.96297734627832,NA,-0.173426760613415,0.64256678946208,0.837889661601086,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"982","14","HareRoad",2012,"14",18,16,57.38,49.24,0,1,1.9,"18.16",-1.09,1.2396715715426,0.974031364715344,1.57326860841424,0.589288278370746,0.745260539038918,-0.158402968381366,-0.13151715307784,-0.575704675100676,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"983","14","HareRd",2003,"5",16,13,40.19,43.13,0,1,2.1,"16.13",1.3,0.871758171338471,0.856506527987694,-2.42154523765829,0.703614322595129,-0.83616420368387,-0.407868659235534,0.704507815613775,-0.209355339289864,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"984","14","HareRoad",2012,"30",3,20,NA,NA,0,1,7.2,"3.20",NA,NA,NA,NA,2.23309242329967,NA,NA,NA,1.47994138903519,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"985","14","HareRd",2003,"6",17,16,43,43.4,0,2,1.2,"17.16",-1.57,0.932709663288238,0.861868381976952,2.92448155624885,0.402065327197216,-0.449365053879717,-0.369577315780362,-0.318098120815747,-0.84701829412646,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"986","14","HareRd",2003,"13",8,5,49.51,64.56,0,1,1,"8.5",-1.82,1.0739175681256,1.28207886498691,3.3901633327216,0.335054439331014,0.466543181759059,0.690749036522979,-0.430727299295457,-1.15136710817293,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"987","14","HareRd",2003,"13",9,2,36.24,52.67,0,1,NA,"9.2",0.420000000000002,0.786079027850366,1.04595870227479,-0.782345384474219,NA,-1.37041645730307,0.387785058539993,0.283644165921921,NA,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"988","14","HareRoad",2012,"37",9,12,NA,NA,0,2,5.4,"9.12",NA,NA,NA,NA,1.67481931747475,NA,NA,NA,1.04107766144462,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"989","14","HareRoad",2012,"29",14,9,50.45,44.75,0,2,3,"14.9",-2.84,1.08995173900878,0.885213313789838,4.09915857605178,0.930455176374862,0.533818772428588,-0.836508166616615,-0.903579838113375,0.204499781194164,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"990","14","HareRoad",2012,"8",13,3,32.87,33.76,0,2,3,"13.3",2.1,0.710142986347249,0.667816792704915,-3.03106796116505,0.930455176374862,-2.66599352219143,-2.65652088049006,1.10869094932302,0.204499781194164,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"991","14","HareRd",2003,"5",9,19,48.06,52.48,0,1,1.5,"9.19",2.88,1.04246573064262,1.04218554576383,-5.36465406496605,0.50258165899652,0.260253255900685,0.379213404014313,1.34389625381825,-0.601152087074468,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"992","14","HareRd",2003,"12",3,16,39.18,47.5,0,2,3,"3.16",0.240000000000002,0.849850339712399,0.943289127739751,-0.447054505413841,1.00516331799304,-0.973850407279531,0.0718550181232361,0.236805245751695,0.173006184801235,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"993","14","HareRd",2003,"10",1,5,45.7,56.28,0,2,3.5,"1.5",-3.88,0.991275153773778,1.11764867598301,7.22738117085704,1.17269053765855,-0.0727433048810336,0.520897588287393,-1.3856766914163,0.472575713411996,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"994","14","HareRoad",2012,"35",6,18,55.34,57.36,0,2,7.8,"6.18",-0.59,1.19559820092658,1.13465554589911,0.851585760517799,2.41918345857464,0.698548011286827,0.993618747818678,0.0750068426763533,1.64335917314732,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"995","14","HareRd",2003,"5",16,5,42.76,46.43,0,2,4.1,"16.5",-1.17,0.927503841911745,0.922040298967508,2.17939071389246,1.37372320125716,-0.482610829690451,-0.0219634549201933,-0.18210436782737,0.707812059248756,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"996","14","HareRoad",2012,"33",7,7,41.01,55.51,0,2,0.5,"7.7",-1.46,0.886004376942522,1.09806013516143,2.10731391585761,0.155075862729144,-0.258566938389501,0.738721811067441,-0.310273784115195,-1.62137018235294,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"997","14","HareRoad",2012,"33",3,14,49.09,59.3,0,2,1.6,"3.14",2.36,1.06056949193144,1.17303127391592,-3.4063430420712,0.49624276073326,0.469114228957331,1.25653856571432,1.22724387940998,-0.689131147209014,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"998","14","HareRd",2003,"7",13,8,36.24,38.6,0,2,3.2,"13.8",1.49,0.786079027850366,0.76654653327904,-2.77546338777757,1.07217420585924,-1.37041645730307,-1.32400926892131,0.791638607743375,0.338026280085904,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"999","14","HareRd",2003,"7",4,5,40.89,45.55,0,1,NA,"4.5",0.789999999999999,0.886941817019908,0.904564626706225,-1.47155441365388,NA,-0.740316315042169,-0.1092181865152,0.426215616848312,NA,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1000","14","HareRoad",2012,"33",7,7,41.82,48.56,0,1,NA,"7.7",2.31,0.903504097628292,0.960580078606359,-3.33417475728156,NA,-0.145291930321234,-0.259052017123365,1.19601914465359,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1001","14","HareRd",2003,"7",4,7,42.55,48.01,0,1,NA,"4.7",2.44,0.922948748207314,0.953417074163904,-4.54505413837402,NA,-0.511669252810728,0.112369630215699,1.15534920240106,NA,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1002","14","HareRoad",2012,"30",3,24,45.69,57.15,0,2,0.3,"3.24",-0.689999999999998,0.987113874238084,1.1305014722478,0.995922330097084,0.0930455176374862,0.251749166663558,0.964893397433637,0.0187352385431315,-1.75825751082097,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1003","14","HareRoad",2012,"9",15,6,40.13,50.25,0,1,NA,"15.6",-0.940000000000001,0.866992334716006,0.994010480847807,1.35676375404531,NA,-0.397444257018691,-0.0101836478214077,-0.0938081160356233,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1004","14","HareRoad",2012,"29",14,24,42.34,51.93,0,1,NA,"14.24",-0.399999999999999,0.914738486216688,1.02724307005824,0.57734627831715,NA,-0.0790780544972356,0.23309756598815,0.122074445801666,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1005","14","HareRoad",2012,"35",3,1,46.13,51.4,0,1,NA,"3.1",-0.309999999999999,0.996619895351342,1.01675897941447,0.447443365695791,NA,0.285355267459468,0.156778745803984,0.142863977633593,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1006","14","HareRoad",2012,"35",16,21,50.53,50.83,0,2,5.4,"16.21",-1.17,1.09168010648392,1.00548363664665,1.68873786407767,1.67481931747475,0.537312156154607,0.0742595612248983,-0.165614432520339,1.04107766144462,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1007","14","HareRoad",2012,"29",14,24,44.45,54.92,0,1,NA,"14.24",-0.590000000000003,0.960324178373448,1.08638916633157,0.851585760517804,NA,0.146078627555524,0.656539643808829,0.0712499799821349,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1008","14","HareRoad",2012,"14",18,1,33.34,47.89,0,2,2.4,"18.1",-1.17,0.720297145263684,0.947326605528388,1.68873786407767,0.74436414109989,-2.4228756248164,-0.35891254816314,-0.169414203742254,-0.110469500295907,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1009","14","HareRd",2003,"13",17,20,36.67,41.53,0,2,NA,"17.20",2.02,0.795406124483248,0.824732578421724,-3.7627087538998,NA,-1.31281752247356,-0.666388874034054,0.987329534130497,NA,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1010","14","HareRoad",2012,"30",3,20,46.67,54.36,0,2,5,"3.20",0.840000000000003,1.00828637580852,1.07531163659476,-1.21242718446602,1.55075862729144,0.324109031363242,0.578126895782198,0.551246259015412,0.836670549241373,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1011","14","HareRd",2003,"8",14,7,37.73,44.56,0,2,1.4,"14.7",3.21,0.818398502229423,0.88490449541228,-5.97935400991008,0.469076215063419,-1.17023484195322,-0.219981959903315,1.45329734157203,-0.681093396328334,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1012","14","HareRoad",2012,"14",15,24,48.9,51.94,0,1,NA,"15.24",0.600000000000001,1.05646461917799,1.02744088308926,-0.86601941747573,NA,0.459212782010749,0.234533791045761,0.428672694001418,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1013","14","HareRoad",2012,"29",11,20,NA,NA,0,1,1.2,"11.20",NA,NA,NA,NA,0.372182070549945,NA,NA,NA,-0.995600185841957,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1014","14","HareRoad",2012,"35",6,18,48.71,50.67,0,2,9.2,"6.18",-0.32,1.05235974642454,1.00231862815042,0.461877022653722,2.85339587421624,0.449082545019166,0.0510132171687215,0.137188357455714,2.08535556603183,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1015","14","HareRoad",2012,"37",9,12,34.24,39.97,0,1,NA,"9.12",-1.94,0.739741279358984,0.790658684964913,2.80012944983818,NA,-2.00934455082281,-1.59696664860719,-0.510265497930173,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1016","14","HareRoad",2012,"9",19,12,51.29,59.27,0,2,1.2,"19.12",0.91,1.10809959749773,1.17243783482288,-1.31346278317152,0.372182070549945,0.56893233135954,1.25250581466289,0.586486575918171,-0.995600185841957,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1017","14","HareRoad",2012,"8",18,18,NA,NA,0,2,4.4,"18.18",NA,NA,NA,NA,1.36466759201647,NA,NA,NA,0.691585721768502,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1018","14","HareRoad",2012,"29",11,20,47.92,41.74,0,2,NA,"11.20",-0.490000000000002,1.03529211760755,0.825671591454477,0.707249190938514,NA,0.404368859153527,-1.31033198880052,0.103220786357479,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1019","14","HareRd",2003,"13",17,20,44.37,43.09,0,2,5,"17.20",-0.32,0.962426226979049,0.855712179248545,0.596072673885117,1.67527219665507,-0.258856969382281,-0.413661708999357,0.10308161831264,1.00846177225033,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1020","14","HareRd",2003,"7",4,7,NA,NA,0,2,4,"4.7",NA,NA,NA,NA,1.34021775732405,NA,NA,NA,0.644481914523707,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1021","14","HareRoad",2012,"29",11,20,NA,NA,0,1,1.5,"11.20",NA,NA,NA,NA,0.465227588187431,NA,NA,NA,-0.744142742220168,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1022","14","HareRoad",2012,"33",3,12,55.03,62.72,0,1,5.4,"3.12",0.900000000000006,1.18890077696042,1.24068333052288,-1.2990291262136,1.67481931747475,0.690528324072796,1.70977083134663,0.577609704985205,1.04107766144462,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1023","14","HareRd",2003,"12",3,16,48.03,48.98,0,2,2,"3.16",-2.78,1.04181500297056,0.972680031088274,5.17838135437695,0.670108878662027,0.255998632420729,0.182801555116525,-0.855188803137031,-0.311469289368747,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1024","14","HareRoad",2012,"29",14,24,45.73,53.83,0,1,NA,"14.24",-0.25,0.987978057975653,1.06482754595099,0.36084142394822,NA,0.254883107048051,0.503541950262567,0.158022001449793,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1025","14","HareRd",2003,"13",12,19,NA,NA,0,2,1.2,"12.19",NA,NA,NA,NA,0.402065327197216,NA,NA,NA,-0.84701829412646,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1026","14","HareRd",2003,"8",2,18,54.66,58.98,0,1,4,"2.18",-9.24,1.18562581849616,1.17126721587559,17.2115984584327,1.34021775732405,1.20916789770874,0.592073740560699,-2.5273022667338,0.644481914523707,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1027","14","HareRoad",2012,"37",16,19,37.81,41.48,0,2,1.2,"16.19",1.03,0.816869677937009,0.8205284526481,-1.48666666666666,0.372182070549945,-0.863170781031152,-1.35205038333713,0.654630735035707,-0.995600185841957,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1028","14","HareRoad",2012,"8",10,23,NA,NA,0,2,3,"10.23",NA,NA,NA,NA,0.930455176374862,NA,NA,NA,0.204499781194164,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1029","14","HareRoad",2012,"37",16,19,38.63,51.86,0,1,1.9,"16.19",-2.38,0.834585444557172,1.02585837884114,3.43521035598705,0.589288278370746,-0.679691416684614,0.223040116187561,-0.706591089611017,-0.575704675100676,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1030","14","HareRoad",2012,"30",17,15,NA,NA,0,2,4,"17.15",NA,NA,NA,NA,1.24060690183315,NA,NA,NA,0.566597528777993,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1031","14","HareRoad",2012,"30",3,24,NA,NA,0,2,0.5,"3.24",NA,NA,NA,NA,0.155075862729144,NA,NA,NA,-1.62137018235294,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1032","14","HareRoad",2012,"9",2,1,42.3,49.82,0,1,0.4,"2.1",-4,0.913874302479119,0.985504520514184,5.77346278317152,0.124060690183315,-0.0840032050603441,-0.073103120311686,-1.35197703887235,-1.71459365376609,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1033","14","HareRoad",2012,"37",16,19,NA,NA,0,2,1.6,"16.19",NA,NA,NA,NA,0.49624276073326,NA,NA,NA,-0.689131147209014,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1034","14","HareRoad",2012,"30",3,15,41.14,48.53,0,2,1.5,"3.15",1.48,0.888812974089621,0.959986639513315,-2.13618122977346,0.465227588187431,-0.239499415262775,-0.263508595761165,0.859373420311096,-0.744142742220168,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1035","14","HareRoad",2012,"8",10,23,44.92,50.7,0,1,NA,"10.23",2.67,0.970478337289883,1.00291206724346,-3.85378640776699,NA,0.188153934261267,0.055374699335415,1.41031923638136,NA,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1036","14","HareRd",2003,"10",7,4,NA,NA,0,2,1,"7.4",NA,NA,NA,NA,0.335054439331014,NA,NA,NA,-1.15136710817293,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1037","14","HareRd",2003,"6",17,16,NA,NA,0,1,1,"17.16",NA,NA,NA,NA,0.335054439331014,NA,NA,NA,-1.15136710817293,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1038","14","HareRd",2003,"13",17,20,NA,NA,0,1,2.6,"17.20",NA,NA,NA,NA,0.871141542260635,NA,NA,NA,0.00209935520592276,"2003","hare road","NC","Soy",35.424763,-77.917121,116
"1039","14","HareRoad",2012,"30",17,15,NA,NA,0,1,3.9,"17.15",NA,NA,NA,NA,1.20959172928732,NA,NA,NA,0.517312153215785,"2012","hare road","NC","Soy",35.424763,-77.917121,116
"1040","15","Horry1",2012,"8",19,15,52.55,55.82,0,2,2,"19.15",-3.04,1.13532138523115,1.10419233912288,4.38783171521036,0.620303450916575,0.615660304471953,0.78172726885668,-1.00396369400684,-0.437102468686399,"2012","horry1","SC","Soy",34.104209,-79.073735,118
"1041","15","Horry1",2012,"22",6,21,47.99,58,0,1,NA,"6.21",-2.18,1.0368044391483,1.14731557988404,3.14653721682848,NA,0.408507041511112,1.0808398531398,-0.602133612805562,NA,"2012","horry1","SC","Soy",34.104209,-79.073735,118
"1042","15","Horry1",2012,"24",5,18,40.41,43.37,0,2,1.2,"5.18",0.859999999999999,0.873041620878988,0.857915115509839,-1.24129449838188,0.372182070549945,-0.351325856277461,-1.05169848200551,0.559990672826656,-0.995600185841957,"2012","horry1","SC","Soy",34.104209,-79.073735,118
"1043","15","Horry1",2003,"1",12,21,45.03,52.77,0,1,NA,"12.21",-0.699999999999999,0.976742235764403,1.04794457412267,1.30390897412369,NA,-0.166641895567109,0.3922238400542,0.00823204133191793,NA,"2003","horry1","SC","Soy",34.104209,-79.073735,118
"1044","15","Horry1",2012,"5",1,10,56.74,58.17,0,1,NA,"1.10",2.72,1.22584463174149,1.15067840141128,-3.92595469255663,NA,0.731661531541712,1.10392696503326,1.45744883116137,NA,"2012","horry1","SC","Soy",34.104209,-79.073735,118
